AGE,DRIVINGEXPERIENCE,CREDITSCORE,ANNUALMILEAGE,VEHICLEOWNERSHIP,VEHICLEMANUFACTURE,CLAIM
20,0-9y,0.4401334295045821,15000.0,yes,since2015,0
59,20-29y,0.5268062926565421,15000.0,no,since2015,0
58,20-29y,0.5159345016123729,13000.0,yes,since2015,0
74,0-9y,0.3727413985220319,6000.0,yes,before2015,1
29,10-19y,0.5263058774047339,14000.0,yes,since2015,0
20,0-9y,0.3987767871796487,15000.0,no,before2015,1
28,0-9y,0.7120225483789888,15000.0,yes,before2015,1
23,0-9y,0.3242128570443056,11000.0,yes,before2015,0
56,20-29y,0.5261674021492678,12000.0,yes,before2015,0
21,0-9y,0.2278673119725114,16000.0,no,before2015,1
61,0-9y,0.4296872807233908,10000.0,yes,before2015,0
55,10-19y,0.3276112232724698,13000.0,no,before2015,1
22,0-9y,0.5163833193499547,6000.0,yes,before2015,0
28,10-19y,0.6675115716369286,10000.0,yes,before2015,0
53,0-9y,0.417725758286916,9000.0,no,before2015,1
73,30+y,0.7117532279720963,10000.0,yes,before2015,0
64,20-29y,0.6018666157702437,9000.0,yes,before2015,0
39,10-19y,0.4092884350839005,13000.0,yes,before2015,0
71,10-19y,0.7184007432140638,8000.0,yes,since2015,0
25,0-9y,0.2877500132860095,10000.0,no,before2015,0
36,10-19y,0.3759100588244699,8000.0,no,since2015,0
28,10-19y,0.3968410195135481,13000.0,no,before2015,1
35,0-9y,0.4761858212677493,12000.0,yes,before2015,0
24,0-9y,0.4491576896423744,15000.0,yes,before2015,0
34,10-19y,0.4637010602419435,16000.0,yes,since2015,0
23,0-9y,0.6672969565631758,9000.0,no,since2015,0
23,0-9y,0.2284575219722873,14000.0,yes,before2015,0
35,0-9y,0.4548222032963962,9000.0,no,before2015,1
24,0-9y,0.2716129810741211,14000.0,no,before2015,1
52,20-29y,0.5723973007903935,10000.0,yes,before2015,0
54,20-29y,0.4584332708673702,13000.0,yes,before2015,0
28,0-9y,0.4611083027459475,9000.0,yes,since2015,0
43,10-19y,0.5835233024083778,11000.0,yes,before2015,1
64,20-29y,0.3236713091433241,14000.0,no,before2015,0
64,0-9y,0.502503312527169,7000.0,yes,since2015,0
49,10-19y,0.5366328650238356,9000.0,yes,before2015,0
32,10-19y,0.7417184644820252,11000.0,yes,since2015,0
74,30+y,0.6129604938167941,16000.0,yes,since2015,0
74,0-9y,0.6785547828102435,13000.0,yes,since2015,0
39,10-19y,0.5140972426455589,13000.0,yes,before2015,0
43,10-19y,0.7351283436011039,11000.0,yes,before2015,0
74,10-19y,0.4678288191596727,8000.0,yes,before2015,0
20,0-9y,0.7184794895957197,15000.0,yes,before2015,1
16,0-9y,0.5467329780323261,12000.0,yes,before2015,1
65,0-9y,0.4910372690145043,12000.0,yes,before2015,1
49,20-29y,0.5119806243563929,9000.0,no,since2015,0
62,20-29y,0.4471842921249161,16000.0,yes,before2015,1
73,20-29y,0.764296108156162,14000.0,yes,before2015,0
32,10-19y,0.5492042682629945,14000.0,yes,since2015,0
34,10-19y,0.4397172411112439,11000.0,no,before2015,1
64,10-19y,0.5162483226846594,15000.0,yes,before2015,1
39,10-19y,0.2730802145626825,11000.0,yes,since2015,0
38,10-19y,0.2095867357182056,16000.0,no,since2015,0
23,0-9y,0.6140833644712265,11000.0,yes,before2015,0
50,20-29y,0.6249151692479712,12000.0,yes,since2015,0
17,0-9y,0.3235317279702856,13000.0,yes,before2015,1
28,0-9y,0.4801721956073917,14000.0,yes,before2015,1
34,0-9y,0.5628882788617214,8000.0,yes,before2015,1
25,0-9y,0.3592160443049964,6000.0,no,before2015,0
34,10-19y,0.5543453228047174,11000.0,yes,before2015,0
74,30+y,0.6012662894827044,10000.0,yes,before2015,0
20,0-9y,0.3846421210625193,7000.0,no,before2015,1
19,0-9y,0.3989693971730201,16000.0,no,before2015,1
71,0-9y,0.6595566695934808,10000.0,yes,before2015,0
34,0-9y,0.5264201359447848,13000.0,yes,before2015,0
59,20-29y,0.7459522237963077,9000.0,yes,before2015,0
45,0-9y,0.5593426171631724,12000.0,no,since2015,0
53,20-29y,0.4837317247696164,8000.0,yes,since2015,0
51,20-29y,0.4001777578861137,11000.0,yes,since2015,1
16,0-9y,0.4290269042286189,13000.0,no,before2015,1
30,10-19y,0.5899730349102439,9000.0,no,before2015,1
21,0-9y,0.3277602763703803,16000.0,no,before2015,1
36,10-19y,0.3713486447309336,13000.0,no,before2015,1
72,0-9y,0.5474920377636142,9000.0,yes,since2015,0
43,20-29y,0.4411942138622648,12000.0,yes,since2015,0
29,10-19y,0.5817211016124444,13000.0,no,before2015,0
29,10-19y,0.5338073973882299,14000.0,yes,before2015,1
67,0-9y,0.5514128274320477,9000.0,yes,since2015,0
74,30+y,0.352051802438166,11000.0,yes,since2015,0
47,0-9y,0.5185680321634177,10000.0,no,since2015,1
71,20-29y,0.7787343270386715,9000.0,yes,before2015,0
21,0-9y,0.3847612768204737,16000.0,no,before2015,0
17,0-9y,0.5131630001638587,13000.0,no,before2015,1
31,10-19y,0.6826905787793902,15000.0,no,since2015,0
71,30+y,0.6952954138630036,11000.0,no,since2015,0
36,10-19y,0.337636945769008,15000.0,yes,before2015,0
24,0-9y,0.5543324832516767,13000.0,yes,since2015,1
71,30+y,0.5666769166615836,9000.0,yes,before2015,0
62,20-29y,0.6792241704003094,11000.0,yes,since2015,0
63,20-29y,0.6735746205526248,10000.0,yes,since2015,0
70,0-9y,0.4857196085460185,11000.0,yes,before2015,0
33,0-9y,0.6182853533570225,14000.0,yes,since2015,1
65,30+y,0.6272582619884957,14000.0,no,before2015,0
31,0-9y,0.4851476729277822,12000.0,yes,before2015,1
58,20-29y,0.3439533598074643,10000.0,no,before2015,0
70,20-29y,0.4213456534000116,11000.0,no,since2015,0
19,0-9y,0.4625574363413208,13000.0,yes,before2015,0
72,20-29y,0.5986464420361814,9000.0,yes,since2015,0
65,30+y,0.5054256303588411,9000.0,yes,before2015,0
48,0-9y,0.5723946620910344,11000.0,yes,before2015,0
37,10-19y,0.4153851993182952,12000.0,yes,before2015,0
70,10-19y,0.5277511095120083,13000.0,yes,since2015,0
30,10-19y,0.3243949378636534,13000.0,yes,before2015,0
49,0-9y,0.6628379984244296,14000.0,yes,before2015,1
56,10-19y,0.7697278517391074,11000.0,yes,since2015,0
29,10-19y,0.6464070899737208,9000.0,yes,before2015,1
48,20-29y,0.6553512480035613,10000.0,yes,since2015,0
31,10-19y,0.4692142872658621,14000.0,yes,before2015,0
36,10-19y,0.6947694134154674,12000.0,yes,before2015,0
63,0-9y,0.6775390802967439,11000.0,yes,since2015,0
39,10-19y,0.4530972145117041,18000.0,no,before2015,1
71,30+y,0.7221818449302557,11000.0,yes,since2015,0
72,0-9y,0.6544694768557214,11000.0,yes,since2015,0
25,0-9y,0.3950115862707416,14000.0,no,before2015,1
21,0-9y,0.5183938639703694,16000.0,yes,since2015,0
66,30+y,0.6609260399515023,10000.0,yes,before2015,0
46,20-29y,0.5532710588297743,12000.0,yes,before2015,0
16,0-9y,0.3627913211631439,14000.0,no,before2015,1
68,30+y,0.7849182244108481,18000.0,no,before2015,0
23,0-9y,0.4011660534038928,11000.0,yes,before2015,0
31,0-9y,0.3339028271934227,10000.0,no,before2015,1
38,10-19y,0.2578544935681773,15000.0,no,before2015,1
16,0-9y,0.2971256597689672,14000.0,no,before2015,1
33,0-9y,0.4402008550887251,16000.0,no,before2015,1
37,10-19y,0.2453077144694729,16000.0,no,before2015,1
40,20-29y,0.7106302968316526,11000.0,yes,since2015,0
40,0-9y,0.5321389282217026,10000.0,no,before2015,0
74,30+y,0.5523028069815071,13000.0,no,since2015,0
49,0-9y,0.6230862254029852,16000.0,yes,since2015,0
70,10-19y,0.6815230265186409,9000.0,yes,before2015,0
74,0-9y,0.4929263167585091,11000.0,yes,since2015,0
47,20-29y,0.7588589638778033,11000.0,yes,before2015,0
31,0-9y,0.4594935675669665,11000.0,yes,before2015,0
35,0-9y,0.3274758663014018,13000.0,no,before2015,1
52,20-29y,0.4730207468491802,13000.0,yes,since2015,0
19,0-9y,0.4068950907620184,17000.0,no,before2015,1
51,0-9y,0.5340553977378382,10000.0,yes,before2015,1
19,0-9y,0.4723554796185506,12000.0,no,since2015,1
32,10-19y,0.4757700837178347,11000.0,no,before2015,0
26,10-19y,0.4649754786745904,15000.0,yes,since2015,0
39,0-9y,0.6714519317340388,14000.0,no,before2015,0
16,0-9y,0.3171971946467171,16000.0,no,before2015,1
36,0-9y,0.5431550853251759,13000.0,no,before2015,1
29,10-19y,0.2860896047851427,7000.0,no,before2015,0
28,10-19y,0.4255236483019129,9000.0,yes,before2015,0
64,10-19y,0.5865612240958681,14000.0,yes,before2015,0
39,0-9y,0.4451711249556711,8000.0,no,before2015,1
18,0-9y,0.3008642444475923,17000.0,yes,before2015,1
71,30+y,0.6722393801946255,11000.0,yes,since2015,0
22,0-9y,0.492009785043389,13000.0,yes,before2015,0
32,10-19y,0.2985615547694567,13000.0,yes,since2015,0
26,10-19y,0.4902290213300943,8000.0,yes,since2015,0
48,20-29y,0.4861193938777199,10000.0,no,since2015,0
66,10-19y,0.6831120926846176,11000.0,yes,since2015,0
69,30+y,0.5612694270227846,15000.0,yes,before2015,0
39,0-9y,0.4703939447316599,8000.0,no,before2015,0
41,10-19y,0.5647194671204686,9000.0,no,before2015,0
71,20-29y,0.6623549081430589,11000.0,yes,since2015,0
69,30+y,0.6822652619147225,11000.0,yes,before2015,0
45,20-29y,0.4815552473106616,13000.0,yes,before2015,0
65,20-29y,0.4951101498758074,10000.0,yes,before2015,0
66,30+y,0.6306806950888181,12000.0,yes,since2015,0
22,0-9y,0.2522091360163383,16000.0,no,since2015,1
55,20-29y,0.6170091118547167,7000.0,yes,since2015,0
16,0-9y,0.4886425329217525,12000.0,yes,before2015,1
66,30+y,0.6050403550582458,11000.0,yes,before2015,0
44,20-29y,0.6717100870579658,10000.0,yes,before2015,0
48,20-29y,0.6100432190746569,9000.0,yes,before2015,0
57,0-9y,0.4908173074873918,10000.0,no,since2015,0
46,10-19y,0.6898557481349145,9000.0,yes,since2015,0
59,10-19y,0.6805790358149334,10000.0,yes,before2015,0
18,0-9y,0.3762128532654633,15000.0,yes,since2015,0
72,30+y,0.6074660885575695,11000.0,yes,since2015,0
18,0-9y,0.3258894553264021,12000.0,yes,before2015,1
38,0-9y,0.6428911507913367,15000.0,yes,since2015,0
16,0-9y,0.3249858221459045,15000.0,yes,before2015,1
22,0-9y,0.6114875987420983,9000.0,yes,since2015,1
51,20-29y,0.6741873673026819,7000.0,yes,before2015,0
31,10-19y,0.6597861113624699,13000.0,yes,since2015,0
70,20-29y,0.4972300723518808,15000.0,yes,since2015,0
38,10-19y,0.4929078849478778,17000.0,no,before2015,0
33,10-19y,0.5775147742265758,16000.0,yes,before2015,0
39,0-9y,0.292372046730257,11000.0,no,before2015,1
16,0-9y,0.3965531992211328,7000.0,no,before2015,1
27,10-19y,0.3851192075283321,17000.0,no,before2015,1
66,20-29y,0.4974103899565097,12000.0,yes,since2015,0
23,0-9y,0.5122784279344629,12000.0,no,before2015,0
26,10-19y,0.5371008543579416,9000.0,yes,before2015,0
32,10-19y,0.4264590850148064,10000.0,yes,since2015,0
38,10-19y,0.5770052255385658,9000.0,yes,before2015,0
35,10-19y,0.6720414032404887,14000.0,yes,before2015,0
48,10-19y,0.6391950289541595,10000.0,yes,since2015,0
43,0-9y,0.5253374353831595,12000.0,yes,since2015,0
28,10-19y,0.5305724568083574,8000.0,yes,before2015,0
69,30+y,0.4429112897612818,13000.0,yes,before2015,0
19,0-9y,0.4030959607049746,15000.0,no,before2015,0
69,0-9y,0.5825241940039297,11000.0,yes,since2015,0
38,10-19y,0.5368092797791182,10000.0,yes,before2015,1
35,10-19y,0.342387746877925,16000.0,no,before2015,1
49,20-29y,0.608886215665948,13000.0,yes,since2015,0
37,10-19y,0.6178357715162752,13000.0,yes,since2015,0
45,20-29y,0.5178496298297631,12000.0,yes,before2015,0
70,30+y,0.3592855427664432,12000.0,yes,since2015,0
24,0-9y,0.3577661962837313,12000.0,no,before2015,1
16,0-9y,0.5213510383697199,17000.0,no,before2015,1
38,10-19y,0.432539923784168,14000.0,yes,before2015,0
29,10-19y,0.6060530513609844,10000.0,yes,before2015,0
25,0-9y,0.462436123038845,9000.0,no,before2015,1
33,10-19y,0.6247336298349684,12000.0,yes,before2015,0
26,10-19y,0.387568324511354,18000.0,yes,before2015,0
46,20-29y,0.5820403536659148,14000.0,yes,since2015,0
29,10-19y,0.2850422794706853,11000.0,no,before2015,0
71,20-29y,0.6337853539861222,13000.0,yes,since2015,0
17,0-9y,0.4787770486032221,15000.0,no,since2015,1
62,20-29y,0.5943257055284643,10000.0,yes,before2015,0
63,20-29y,0.6607949382386376,10000.0,yes,since2015,0
56,0-9y,0.434199369972067,10000.0,no,before2015,1
59,20-29y,0.5710183409684905,14000.0,yes,before2015,0
40,20-29y,0.7408836608342264,8000.0,yes,since2015,0
30,10-19y,0.6162893385757949,12000.0,yes,before2015,0
47,0-9y,0.6312183625354687,10000.0,yes,before2015,0
21,0-9y,0.4295825126499048,10000.0,yes,before2015,0
74,30+y,0.5244870788093159,13000.0,yes,since2015,0
72,10-19y,0.5127680383278216,18000.0,yes,before2015,0
29,10-19y,0.389233759485732,16000.0,no,before2015,1
44,20-29y,0.6923202824735519,5000.0,yes,before2015,0
40,20-29y,0.6214429576980997,13000.0,yes,before2015,0
57,10-19y,0.6260582248737127,16000.0,yes,before2015,0
70,30+y,0.6324917354132804,13000.0,yes,before2015,0
24,0-9y,0.4210019848954937,13000.0,no,before2015,1
29,10-19y,0.1902502054363816,11000.0,no,before2015,1
28,10-19y,0.6742012277595035,15000.0,yes,since2015,0
34,10-19y,0.2776464231642333,10000.0,no,before2015,0
70,10-19y,0.4438047319930954,13000.0,yes,before2015,0
58,20-29y,0.5464164840061576,10000.0,yes,before2015,0
72,0-9y,0.5338125514718479,12000.0,yes,since2015,0
34,10-19y,0.534353992539389,12000.0,yes,since2015,0
65,20-29y,0.6152347771487434,10000.0,no,before2015,0
67,30+y,0.627568733571934,17000.0,yes,since2015,0
65,30+y,0.6983886035692345,10000.0,yes,before2015,0
17,0-9y,0.6840833742526795,8000.0,yes,before2015,0
56,20-29y,0.6526266450815712,9000.0,no,since2015,0
71,30+y,0.5662385712592211,11000.0,yes,before2015,0
27,10-19y,0.4399964527913904,11000.0,yes,before2015,0
31,10-19y,0.4580647747191491,17000.0,no,before2015,0
66,30+y,0.6607566635682514,9000.0,no,before2015,0
21,0-9y,0.3189052382411765,17000.0,yes,before2015,1
46,0-9y,0.6085697407032967,15000.0,yes,since2015,0
68,30+y,0.639626053228194,9000.0,yes,before2015,0
37,10-19y,0.4996760395517626,16000.0,yes,since2015,0
24,0-9y,0.2817333572094793,11000.0,no,before2015,1
38,10-19y,0.4514433140453183,14000.0,yes,before2015,0
36,10-19y,0.2478479628708958,16000.0,yes,before2015,0
49,0-9y,0.4417132728803951,8000.0,yes,since2015,0
19,0-9y,0.4092427564400384,16000.0,no,before2015,1
65,0-9y,0.4494562548465213,10000.0,no,before2015,1
68,30+y,0.5975262575550262,10000.0,yes,since2015,0
61,10-19y,0.5697012109847832,9000.0,yes,before2015,0
63,0-9y,0.7593098696029942,8000.0,yes,since2015,0
63,20-29y,0.5992234645215262,9000.0,yes,before2015,0
52,10-19y,0.4870127077463123,10000.0,yes,before2015,0
27,10-19y,0.4787494991822766,4000.0,yes,before2015,0
66,20-29y,0.4764368681429673,9000.0,yes,since2015,0
56,10-19y,0.408216868683217,14000.0,yes,before2015,0
17,0-9y,0.2161977071379889,10000.0,yes,before2015,1
34,10-19y,0.4546805837111261,12000.0,yes,since2015,0
43,20-29y,0.679081839307075,9000.0,yes,before2015,0
34,0-9y,0.6105826276164759,12000.0,yes,before2015,0
35,10-19y,0.4423605430687393,17000.0,yes,since2015,0
27,10-19y,0.5599813306382472,10000.0,yes,before2015,0
23,0-9y,0.1562510004957406,13000.0,yes,before2015,1
32,10-19y,0.5600963262097186,8000.0,no,since2015,0
73,30+y,0.563548802365458,11000.0,no,since2015,0
21,0-9y,0.4789652338452294,13000.0,yes,before2015,1
74,30+y,0.5026438365530692,9000.0,yes,before2015,0
51,20-29y,0.6361889069881509,9000.0,yes,since2015,0
64,20-29y,0.4332321127507121,11000.0,yes,before2015,0
41,0-9y,0.6621457887543006,11000.0,yes,before2015,0
32,0-9y,0.5770280074678966,12000.0,yes,before2015,0
21,0-9y,0.302837423320474,10000.0,no,before2015,1
74,30+y,0.5354853053409482,11000.0,yes,since2015,0
69,30+y,0.5203339851656199,9000.0,yes,before2015,0
26,10-19y,0.6536101752733747,15000.0,yes,before2015,1
23,0-9y,0.5489301330191484,14000.0,yes,since2015,0
46,20-29y,0.5397848458608763,10000.0,yes,before2015,0
39,0-9y,0.4403405026714519,18000.0,yes,before2015,1
47,10-19y,0.5063048514527332,14000.0,yes,since2015,0
56,20-29y,0.4783533825965789,12000.0,no,before2015,0
62,10-19y,0.6725715083125458,8000.0,no,before2015,1
19,0-9y,0.4159285248892542,16000.0,yes,before2015,0
40,10-19y,0.4802232941441088,11000.0,yes,before2015,0
37,10-19y,0.5485077614613438,13000.0,no,before2015,1
21,0-9y,0.1512554855508021,13000.0,no,before2015,1
25,0-9y,0.2577256895870561,10000.0,no,since2015,1
27,10-19y,0.4420366893683639,7000.0,yes,before2015,0
32,10-19y,0.6964039617112442,14000.0,no,since2015,0
55,20-29y,0.3980314872138732,18000.0,yes,before2015,0
21,0-9y,0.36156041230655,12000.0,no,before2015,1
19,0-9y,0.5355008932084144,15000.0,yes,before2015,0
59,10-19y,0.6467628274201614,9000.0,yes,before2015,0
24,0-9y,0.3399678397076847,15000.0,yes,before2015,0
39,10-19y,0.2756269049730237,15000.0,no,before2015,0
43,0-9y,0.6999932295554315,11000.0,yes,since2015,1
16,0-9y,0.3511035911519817,15000.0,no,before2015,1
70,30+y,0.7251812827331864,14000.0,yes,before2015,0
30,0-9y,0.4722447576591855,8000.0,no,before2015,1
31,10-19y,0.6261051802166032,11000.0,yes,before2015,0
31,10-19y,0.5142469910098826,11000.0,yes,before2015,1
63,0-9y,0.4642025831082776,5000.0,yes,before2015,1
46,20-29y,0.5990587120710579,11000.0,yes,before2015,1
19,0-9y,0.4399963827852809,14000.0,no,since2015,1
33,0-9y,0.2174647666581726,9000.0,yes,before2015,1
70,0-9y,0.525493572038688,12000.0,no,before2015,1
22,0-9y,0.3237857432221487,10000.0,yes,before2015,1
69,30+y,0.6014435614074801,11000.0,yes,since2015,0
66,0-9y,0.6214602994502341,12000.0,no,before2015,1
29,0-9y,0.5163347418034226,9000.0,yes,before2015,1
71,30+y,0.7280756018177765,13000.0,yes,since2015,0
28,10-19y,0.2501384621023105,17000.0,no,before2015,1
46,10-19y,0.7181039284052764,9000.0,yes,since2015,0
36,10-19y,0.5378340344693218,12000.0,yes,before2015,0
29,10-19y,0.5833632162337706,9000.0,yes,since2015,0
59,20-29y,0.3847849477164541,14000.0,yes,since2015,0
19,0-9y,0.4102339632201258,12000.0,yes,before2015,0
18,0-9y,0.4530676522206702,15000.0,no,before2015,1
34,0-9y,0.7244673308645148,13000.0,yes,before2015,1
42,20-29y,0.4895937410595604,12000.0,yes,since2015,0
18,0-9y,0.2081472268026262,15000.0,no,before2015,0
62,20-29y,0.634296736687498,12000.0,yes,before2015,1
41,0-9y,0.6766984098517961,9000.0,yes,before2015,1
44,10-19y,0.3759157719833919,10000.0,yes,before2015,0
60,20-29y,0.5571292364718579,9000.0,yes,before2015,0
68,20-29y,0.6897682642706402,10000.0,yes,before2015,0
49,0-9y,0.6046068349734135,7000.0,yes,before2015,1
32,0-9y,0.6665366387018726,9000.0,yes,before2015,0
19,0-9y,0.2829020455477811,15000.0,no,before2015,1
70,0-9y,0.5893197550966527,9000.0,yes,before2015,0
61,20-29y,0.5558794523792587,9000.0,yes,before2015,0
26,10-19y,0.4967894721410335,15000.0,no,before2015,1
52,10-19y,0.3675225984431894,7000.0,no,before2015,0
56,10-19y,0.5055744727190112,9000.0,yes,since2015,0
66,30+y,0.6247259789567383,9000.0,yes,before2015,0
68,10-19y,0.7721303904458904,10000.0,yes,before2015,0
52,20-29y,0.5190950267820249,9000.0,yes,before2015,0
33,10-19y,0.6327674336385279,8000.0,yes,since2015,0
27,10-19y,0.4255980967230737,8000.0,no,before2015,0
63,20-29y,0.6594679535465432,12000.0,yes,before2015,0
21,0-9y,0.3821250572579422,13000.0,no,before2015,1
66,30+y,0.707410723375504,13000.0,yes,since2015,0
28,10-19y,0.4990390378280581,9000.0,yes,before2015,0
48,20-29y,0.6653927395254361,9000.0,yes,since2015,0
17,0-9y,0.4162529756885021,11000.0,no,before2015,1
67,30+y,0.5667840942079906,7000.0,yes,before2015,0
35,10-19y,0.3861016919717102,12000.0,yes,before2015,0
49,20-29y,0.4345202321987589,14000.0,no,before2015,1
54,20-29y,0.5996274550959251,14000.0,yes,before2015,0
65,10-19y,0.7210573217719684,12000.0,no,since2015,1
38,10-19y,0.5561182929431786,8000.0,yes,before2015,0
25,0-9y,0.5084607560079241,11000.0,yes,before2015,1
38,10-19y,0.4764298214336605,15000.0,no,before2015,0
29,10-19y,0.4280887922467216,12000.0,yes,before2015,1
45,10-19y,0.2969039659575923,9000.0,yes,before2015,0
73,20-29y,0.5871469213663586,6000.0,yes,since2015,0
27,10-19y,0.3841585499902979,12000.0,yes,before2015,0
30,10-19y,0.3184620887749849,17000.0,no,before2015,1
21,0-9y,0.3212363809897638,14000.0,yes,before2015,1
36,0-9y,0.4106956973588005,16000.0,no,before2015,1
44,10-19y,0.6050701843159639,10000.0,yes,before2015,0
30,10-19y,0.5850571880333831,8000.0,no,before2015,0
49,20-29y,0.4685393781011972,18000.0,yes,since2015,0
24,0-9y,0.421929081236411,14000.0,no,before2015,1
17,0-9y,0.34630772145043,16000.0,no,before2015,1
40,10-19y,0.5218318581487146,10000.0,no,before2015,0
37,10-19y,0.5830846919526734,14000.0,no,before2015,1
52,10-19y,0.6782940746372796,8000.0,yes,since2015,0
61,20-29y,0.5775510940556193,13000.0,yes,before2015,0
35,0-9y,0.521871913434752,14000.0,yes,before2015,1
22,0-9y,0.4016022303600121,8000.0,yes,before2015,1
42,20-29y,0.5030899604313637,16000.0,yes,since2015,0
45,0-9y,0.6262972030099251,19000.0,yes,before2015,1
33,10-19y,0.486775921157441,11000.0,yes,since2015,0
29,10-19y,0.6159765127811405,7000.0,yes,before2015,0
28,10-19y,0.5175717109221082,13000.0,no,since2015,1
19,0-9y,0.5771463962537063,11000.0,yes,before2015,0
16,0-9y,0.5063018993150041,12000.0,no,before2015,1
27,10-19y,0.3947155816821041,11000.0,yes,since2015,0
72,30+y,0.5622345561977906,9000.0,no,since2015,0
63,20-29y,0.4806646301272015,9000.0,yes,before2015,0
37,10-19y,0.4449273621925888,16000.0,yes,before2015,0
68,0-9y,0.7747865903240708,11000.0,yes,since2015,0
72,30+y,0.5675263030815505,15000.0,yes,before2015,0
25,0-9y,0.2084106694189862,8000.0,no,before2015,1
70,30+y,0.4863588679278371,12000.0,yes,since2015,0
43,20-29y,0.3715929512772006,6000.0,yes,since2015,0
